0,1,2,3,4,5,6,7,8,9,year,month,day,hour,minute,second
0.06803334,0.058349997,0.076183334,0.057316665,0.029433332,0.0429,0.037233334,0.058366667,0.062450003,0.04518333,0.0,0.36363636363636365,0.36666666666666664,0.4782608695652174,0.0,0.0
0.06555,0.049233332,0.077133335,0.051766664,0.023733333,0.047733333,0.0399,0.05623333,0.058466673,0.04115,0.0,0.36363636363636365,0.36666666666666664,0.5217391304347826,0.0,0.0
0.06903333,0.048400003,0.07621666,0.058283333,0.02285,0.050866667,0.0372,0.06341667,0.062816665,0.04325,0.0,0.36363636363636365,0.36666666666666664,0.5652173913043478,0.0,0.0
0.065133326,0.052733332,0.08073333,0.056766663,0.022466667,0.056766663,0.040599998,0.06773333,0.062750004,0.045416668,0.0,0.36363636363636365,0.36666666666666664,0.6086956521739131,0.0,0.0
0.0663,0.05293333,0.08703333,0.059183333,0.022066668,0.06931667,0.045816664,0.08540001,0.07286667,0.049016666,0.0,0.36363636363636365,0.36666666666666664,0.6521739130434783,0.0,0.0
0.06351667,0.0461,0.09705,0.059433337,0.01805,0.093849994,0.11646667,0.109349996,0.09098333,0.059049997,0.0,0.36363636363636365,0.36666666666666664,0.6956521739130435,0.0,0.0
0.06383333,0.040483337,0.095699996,0.053316668,0.018783333,0.20251667,0.13806666,0.14701667,0.10288334,0.057916667,0.0,0.36363636363636365,0.36666666666666664,0.7391304347826086,0.0,0.0
0.06623334,0.042033333,0.09706666,0.047999997,0.019783333,0.17873333,0.05865,0.20691667,0.13748333,0.06385001,0.0,0.36363636363636365,0.36666666666666664,0.782608695652174,0.0,0.0
0.057749998,0.034016665,0.0912,0.03915,0.02446667,0.08371667,0.041283336,0.25886667,0.115333326,0.05065,0.0,0.36363636363636365,0.36666666666666664,0.8260869565217391,0.0,0.0
0.047683332,0.028283335,0.058400005,0.031683337,0.0188,0.06363333,0.029116668,0.06605,0.07858333,0.0378,0.0,0.36363636363636365,0.36666666666666664,0.8695652173913043,0.0,0.0
0.040483333,0.024549998,0.05048333,0.025749998,0.0157,0.052733332,0.021516668,0.0555,0.054700002,0.029483335,0.0,0.36363636363636365,0.36666666666666664,0.9130434782608695,0.0,0.0
0.037633333,0.019800002,0.04295,0.024683334,0.013966666,0.041799996,0.01825,0.04961667,0.045366663,0.026583334,0.0,0.36363636363636365,0.36666666666666664,0.9565217391304348,0.0,0.0
0.03145,0.014883333,0.0344,0.020483332,0.013516665,0.029816667,0.0147,0.037783336,0.03618333,0.022233335,0.0,0.36363636363636365,0.36666666666666664,1.0,0.0,0.0
0.027866667,0.009933334,0.019533334,0.011133335,0.010216667,0.019933334,0.010366666,0.022833332,0.023333333,0.012383333,0.0,0.36363636363636365,0.4,0.0,0.0,0.0
0.02215,0.005666667,0.013716667,0.006066667,0.008233334,0.013166666,0.00685,0.014466667,0.0139999995,0.0055,0.0,0.36363636363636365,0.4,0.043478260869565216,0.0,0.0
0.022766665,0.0041166665,0.009383333,0.0049666665,0.0043666665,0.008866667,0.0065166666,0.0093,0.009216666,0.0035833332,0.0,0.36363636363636365,0.4,0.08695652173913043,0.0,0.0
0.021550002,0.00385,0.010083334,0.005116667,0.005483333,0.008266666,0.0055833333,0.0066499994,0.0049166665,0.0030000003,0.0,0.36363636363636365,0.4,0.13043478260869565,0.0,0.0
0.02565,0.00895,0.012250002,0.0066499994,0.006933334,0.007583333,0.005666666,0.0038333333,0.0038833336,0.0037500001,0.0,0.36363636363636365,0.4,0.17391304347826086,0.0,0.0
0.032716665,0.018233335,0.021283334,0.01635,0.012683333,0.00905,0.007683333,0.00455,0.005666667,0.009350001,0.0,0.36363636363636365,0.4,0.21739130434782608,0.0,0.0
0.05643333,0.06115,0.065966666,0.04001667,0.029633334,0.010183333,0.0164,0.011933334,0.014699999,0.030333333,0.0,0.36363636363636365,0.4,0.2608695652173913,0.0,0.0
0.12313333,0.08816668,0.104449995,0.07253333,0.04965,0.021016667,0.034366667,0.026766667,0.040883332,0.05261667,0.0,0.36363636363636365,0.4,0.30434782608695654,0.0,0.0
0.06723333,0.102633335,0.19594999,0.08701667,0.077300005,0.04588334,0.058333334,0.059249997,0.0755,0.14660001,0.0,0.36363636363636365,0.4,0.34782608695652173,0.0,0.0
0.06663333,0.18371667,0.15026668,0.11081668,0.06625,0.054766666,0.061716665,0.071550004,0.07868334,0.32481667,0.0,0.36363636363636365,0.4,0.391304347826087,0.0,0.0
0.069816664,0.093333334,0.08155,0.09108334,0.043933332,0.046350002,0.048583332,0.052733332,0.07085,0.066083334,0.0,0.36363636363636365,0.4,0.43478260869565216,0.0,0.0
0.07153333,0.05766667,0.07706667,0.06966667,0.030150002,0.043216664,0.044166666,0.05181666,0.060316667,0.06315,0.0,0.36363636363636365,0.4,0.4782608695652174,0.0,0.0
0.06396667,0.046749998,0.07926667,0.054100003,0.021799998,0.0473,0.03826667,0.06133334,0.057766665,0.04565,0.0,0.36363636363636365,0.4,0.5217391304347826,0.0,0.0
0.066800006,0.048899997,0.08033334,0.055633336,0.019933334,0.052733336,0.038683336,0.06373333,0.06465,0.04355,0.0,0.36363636363636365,0.4,0.5652173913043478,0.0,0.0
0.066083334,0.047566667,0.081533335,0.059599996,0.020216664,0.05781667,0.041033335,0.06656667,0.06716667,0.045233335,0.0,0.36363636363636365,0.4,0.6086956521739131,0.0,0.0
0.065116666,0.052166667,0.0938,0.05578333,0.020133333,0.071716666,0.045766667,0.09075,0.0833,0.050016668,0.0,0.36363636363636365,0.4,0.6521739130434783,0.0,0.0
0.068633325,0.048133332,0.098116666,0.058066666,0.019833334,0.16361666,0.055783335,0.12921667,0.09753334,0.05705,0.0,0.36363636363636365,0.4,0.6956521739130435,0.0,0.0
0.06668333,0.038083334,0.10291666,0.049733337,0.01965,0.22223334,0.11288333,0.17896666,0.108833335,0.058916662,0.0,0.36363636363636365,0.4,0.7391304347826086,0.0,0.0
0.061049998,0.046233337,0.09768333,0.050683334,0.019916667,0.27193335,0.1007,0.17903334,0.17760001,0.06568333,0.0,0.36363636363636365,0.4,0.782608695652174,0.0,0.0
0.048066672,0.035616666,0.08855,0.044583336,0.020883331,0.17896666,0.043883335,0.093399994,0.1517,0.057583332,0.0,0.36363636363636365,0.4,0.8260869565217391,0.0,0.0
0.04838333,0.028833335,0.065683335,0.0334,0.018516667,0.06275,0.02965,0.069633335,0.07608333,0.036316667,0.0,0.36363636363636365,0.4,0.8695652173913043,0.0,0.0
0.0407,0.02345,0.04875,0.028633334,0.015266667,0.054916665,0.023633333,0.059216667,0.05675,0.033533335,0.0,0.36363636363636365,0.4,0.9130434782608695,0.0,0.0
0.038666666,0.022683332,0.0525,0.025533333,0.014333334,0.04066667,0.020883335,0.05605,0.05226667,0.028166667,0.0,0.36363636363636365,0.4,0.9565217391304348,0.0,0.0
0.030516667,0.0166,0.038433332,0.019466667,0.012666666,0.02945,0.0159,0.0416,0.037783336,0.021716667,0.0,0.36363636363636365,0.4,1.0,0.0,0.0
0.024266666,0.009966667,0.024316669,0.010866665,0.009316667,0.018333334,0.010933333,0.025300002,0.023999998,0.012816667,0.0,0.36363636363636365,0.43333333333333335,0.0,0.0,0.0
0.021216668,0.00675,0.014200001,0.0060166665,0.0067999996,0.013783333,0.007316667,0.016266668,0.013416666,0.0066833333,0.0,0.36363636363636365,0.43333333333333335,0.043478260869565216,0.0,0.0
0.020383334,0.0050166664,0.0098,0.005383333,0.00595,0.0084833335,0.0056166667,0.010116667,0.008450001,0.004116667,0.0,0.36363636363636365,0.43333333333333335,0.08695652173913043,0.0,0.0
0.0232,0.00385,0.008233333,0.0059999996,0.00745,0.008900001,0.0059499997,0.0070833326,0.005516667,0.0033666666,0.0,0.36363636363636365,0.43333333333333335,0.13043478260869565,0.0,0.0
0.022333331,0.008666667,0.013883335,0.0070666666,0.007316667,0.007316666,0.00565,0.00445,0.0036666666,0.0035499998,0.0,0.36363636363636365,0.43333333333333335,0.17391304347826086,0.0,0.0
0.030999998,0.019616667,0.025233334,0.01845,0.012383333,0.008416667,0.008116667,0.004833333,0.00615,0.0090666665,0.0,0.36363636363636365,0.43333333333333335,0.21739130434782608,0.0,0.0
0.056616664,0.0616,0.063983336,0.045533333,0.025416667,0.011283333,0.0172,0.012016666,0.017549999,0.031100003,0.0,0.36363636363636365,0.43333333333333335,0.2608695652173913,0.0,0.0
0.08256667,0.09173333,0.1056,0.068333335,0.044566665,0.022233332,0.037033334,0.0245,0.043266665,0.052399997,0.0,0.36363636363636365,0.43333333333333335,0.30434782608695654,0.0,0.0
0.07083333,0.12513332,0.1015,0.09601667,0.06838333,0.044066668,0.059933335,0.06035,0.081866674,0.16335,0.0,0.36363636363636365,0.43333333333333335,0.34782608695652173,0.0,0.0
0.070933335,0.15763332,0.09681667,0.1201,0.059283335,0.054733336,0.05361666,0.07146667,0.08025,0.29999998,0.0,0.36363636363636365,0.43333333333333335,0.391304347826087,0.0,0.0
0.07125,0.08585,0.0835,0.08393333,0.04623333,0.04983333,0.05595,0.052416667,0.068333335,0.06361667,0.0,0.36363636363636365,0.43333333333333335,0.43478260869565216,0.0,0.0
0.065400004,0.05998333,0.0775,0.0639,0.025799999,0.039233334,0.040316667,0.050950002,0.059583332,0.04995,0.0,0.36363636363636365,0.43333333333333335,0.4782608695652174,0.0,0.0
0.06793333,0.05306667,0.075433336,0.05226667,0.02128333,0.044350002,0.036433335,0.0574,0.060566664,0.043283332,0.0,0.36363636363636365,0.43333333333333335,0.5217391304347826,0.0,0.0
0.06716666,0.048833337,0.0761,0.055999998,0.021466667,0.053016666,0.039966665,0.06881667,0.064566664,0.04876667,0.0,0.36363636363636365,0.43333333333333335,0.5652173913043478,0.0,0.0
0.06776667,0.055083334,0.08383334,0.055783335,0.020416668,0.05395,0.044049997,0.07326666,0.0689,0.055166673,0.0,0.36363636363636365,0.43333333333333335,0.6086956521739131,0.0,0.0
0.05738333,0.054133337,0.09121666,0.06973333,0.021066666,0.06938333,0.049299996,0.09471667,0.07840001,0.05191667,0.0,0.36363636363636365,0.43333333333333335,0.6521739130434783,0.0,0.0
0.064266674,0.0485,0.096833326,0.1077,0.01865,0.08236667,0.083233334,0.121833324,0.098349996,0.064433336,0.0,0.36363636363636365,0.43333333333333335,0.6956521739130435,0.0,0.0
0.06350001,0.042,0.09983334,0.13385,0.018083334,0.144,0.15998334,0.12208333,0.11565,0.061716672,0.0,0.36363636363636365,0.43333333333333335,0.7391304347826086,0.0,0.0
0.06843333,0.04656667,0.10711667,0.14851665,0.020466669,0.23009999,0.06938333,0.18341666,0.16716667,0.06823333,0.0,0.36363636363636365,0.43333333333333335,0.782608695652174,0.0,0.0
0.055649996,0.0356,0.0823,0.06005,0.020333333,0.13826667,0.057833333,0.09544999,0.15556666,0.05748333,0.0,0.36363636363636365,0.43333333333333335,0.8260869565217391,0.0,0.0
0.04775,0.027683334,0.060933333,0.0339,0.018,0.06835,0.031649996,0.07331666,0.08151667,0.03885,0.0,0.36363636363636365,0.43333333333333335,0.8695652173913043,0.0,0.0
0.041583333,0.0247,0.054383334,0.029433332,0.01425,0.052383333,0.025233334,0.061116666,0.0596,0.035016667,0.0,0.36363636363636365,0.43333333333333335,0.9130434782608695,0.0,0.0
0.037649997,0.023316666,0.04516667,0.027316665,0.013966666,0.046883333,0.021616668,0.056283336,0.0538,0.028483331,0.0,0.36363636363636365,0.43333333333333335,0.9565217391304348,0.0,0.0
0.029883334,0.017616667,0.036433335,0.023266666,0.012066666,0.030233333,0.016183333,0.045966666,0.046650004,0.022933334,0.0,0.36363636363636365,0.43333333333333335,1.0,0.0,0.0
0.025233334,0.010533334,0.027416667,0.013383333,0.008566667,0.02215,0.010899999,0.030183336,0.0272,0.0139,0.0,0.36363636363636365,0.4666666666666667,0.0,0.0,0.0
0.022233332,0.0059833336,0.014716666,0.007033333,0.0071833334,0.0139999995,0.0066666664,0.017216666,0.0163,0.0084,0.0,0.36363636363636365,0.4666666666666667,0.043478260869565216,0.0,0.0
0.021183334,0.0044666664,0.01205,0.0044,0.009416667,0.018616667,0.0060166665,0.010266666,0.010083334,0.0037,0.0,0.36363636363636365,0.4666666666666667,0.08695652173913043,0.0,0.0
0.020783333,0.0042666667,0.009099999,0.0061666667,0.0060166665,0.008216667,0.0061000003,0.006783334,0.005766666,0.0031166666,0.0,0.36363636363636365,0.4666666666666667,0.13043478260869565,0.0,0.0
0.023733333,0.008816667,0.013216667,0.0066833333,0.0058333334,0.00855,0.0059666666,0.0044,0.0046,0.0039666668,0.0,0.36363636363636365,0.4666666666666667,0.17391304347826086,0.0,0.0
0.031883333,0.020000001,0.024116667,0.017016666,0.011933333,0.00785,0.008049999,0.0065833335,0.006883334,0.009433333,0.0,0.36363636363636365,0.4666666666666667,0.21739130434782608,0.0,0.0
0.052766666,0.059916664,0.06626666,0.043366667,0.022666669,0.012999999,0.016900001,0.010966666,0.016816666,0.0318,0.0,0.36363636363636365,0.4666666666666667,0.2608695652173913,0.0,0.0
0.0921,0.08403334,0.09598333,0.07521667,0.047766667,0.025799999,0.036266666,0.025783336,0.0406,0.058366667,0.0,0.36363636363636365,0.4666666666666667,0.30434782608695654,0.0,0.0
0.07461667,0.09746667,0.12825,0.0832,0.07278333,0.045666665,0.057916667,0.06161667,0.084199995,0.17943333,0.0,0.36363636363636365,0.4666666666666667,0.34782608695652173,0.0,0.0
0.076866664,0.106350005,0.1137,0.08981667,0.060799997,0.05926666,0.055600002,0.06813333,0.08544999,0.36366665,0.0,0.36363636363636365,0.4666666666666667,0.391304347826087,0.0,0.0
0.070483334,0.080450006,0.08791667,0.09468333,0.045299996,0.048283335,0.05515,0.05496667,0.07018334,0.14813332,0.0,0.36363636363636365,0.4666666666666667,0.43478260869565216,0.0,0.0
0.070533335,0.060399998,0.088816665,0.06626666,0.0289,0.046016663,0.042699996,0.053400006,0.0734,0.050599996,0.0,0.36363636363636365,0.4666666666666667,0.4782608695652174,0.0,0.0
0.0717,0.05098333,0.07858333,0.05766667,0.022383334,0.04586667,0.03958333,0.05818333,0.068399996,0.046066668,0.0,0.36363636363636365,0.4666666666666667,0.5217391304347826,0.0,0.0
0.070266664,0.05271667,0.08013333,0.059916664,0.021266667,0.053833336,0.041066665,0.066549994,0.077750005,0.044683337,0.0,0.36363636363636365,0.4666666666666667,0.5652173913043478,0.0,0.0
0.06685,0.057766665,0.08360001,0.064733334,0.022250002,0.0574,0.044116665,0.07231667,0.07931667,0.04676667,0.0,0.36363636363636365,0.4666666666666667,0.6086956521739131,0.0,0.0
0.07456667,0.05575,0.085200004,0.113966666,0.025216667,0.07001666,0.05458333,0.09906667,0.08475,0.052333336,0.0,0.36363636363636365,0.4666666666666667,0.6521739130434783,0.0,0.0
0.0905,0.049433332,0.09613333,0.14726667,0.031766668,0.12279999,0.099083334,0.12315001,0.09881667,0.057916667,0.0,0.36363636363636365,0.4666666666666667,0.6956521739130435,0.0,0.0
0.095133334,0.043116663,0.10106667,0.14938334,0.03335,0.19091666,0.17091666,0.16041666,0.11296666,0.06441667,0.0,0.36363636363636365,0.4666666666666667,0.7391304347826086,0.0,0.0
0.10101666,0.044233333,0.102633335,0.13871665,0.035933334,0.2174,0.16794999,0.22801666,0.16745,0.07348334,0.0,0.36363636363636365,0.4666666666666667,0.782608695652174,0.0,0.0
0.08648333,0.03695,0.0959,0.058866665,0.03125,0.16443335,0.09035,0.11728334,0.1779,0.057799995,0.0,0.36363636363636365,0.4666666666666667,0.8260869565217391,0.0,0.0
0.066649996,0.03035,0.0682,0.036333334,0.023016667,0.062149998,0.044783335,0.07603333,0.08406666,0.04236667,0.0,0.36363636363636365,0.4666666666666667,0.8695652173913043,0.0,0.0
0.0512,0.027283331,0.05655,0.031483334,0.018099999,0.048750002,0.032933332,0.06548333,0.061183333,0.035633333,0.0,0.36363636363636365,0.4666666666666667,0.9130434782608695,0.0,0.0
0.046200003,0.023249999,0.05226667,0.030450001,0.016766666,0.041966666,0.028083334,0.05955,0.057066668,0.0296,0.0,0.36363636363636365,0.4666666666666667,0.9565217391304348,0.0,0.0
0.035633333,0.019050002,0.03895,0.022966666,0.013233334,0.026716666,0.020433335,0.044483334,0.04508333,0.025099998,0.0,0.36363636363636365,0.4666666666666667,1.0,0.0,0.0
0.023383334,0.011416666,0.025733331,0.013133333,0.007616667,0.0162,0.013133332,0.029233335,0.026583334,0.0147,0.0,0.36363636363636365,0.5,0.0,0.0,0.0
0.014233335,0.0068,0.015416667,0.00705,0.0050833337,0.008366666,0.00795,0.017916666,0.015166666,0.0079,0.0,0.36363636363636365,0.5,0.043478260869565216,0.0,0.0
0.009883334,0.0048166667,0.01075,0.0052,0.0031166666,0.004833333,0.005383333,0.011516667,0.0084,0.0054333336,0.0,0.36363636363636365,0.5,0.08695652173913043,0.0,0.0
0.009083333,0.0046499996,0.010433334,0.00525,0.0030333335,0.0039833332,0.0053499998,0.009416667,0.005766667,0.0029333334,0.0,0.36363636363636365,0.5,0.13043478260869565,0.0,0.0
0.0097,0.0088,0.012866666,0.007433333,0.004216667,0.0023666667,0.0044333334,0.005483333,0.004566667,0.003866667,0.0,0.36363636363636365,0.5,0.17391304347826086,0.0,0.0
0.0156000005,0.021533335,0.021866666,0.0148,0.007583333,0.0039666668,0.008133333,0.0055499994,0.0067833327,0.009016667,0.0,0.36363636363636365,0.5,0.21739130434782608,0.0,0.0
0.034783334,0.058949996,0.061716665,0.04213333,0.022133334,0.010083334,0.018983334,0.011533334,0.015966667,0.028583333,0.0,0.36363636363636365,0.5,0.2608695652173913,0.0,0.0
0.06798334,0.085716665,0.09351667,0.077599995,0.04136667,0.023100002,0.041083336,0.024666667,0.0376,0.04868333,0.0,0.36363636363636365,0.5,0.30434782608695654,0.0,0.0
0.09436667,0.0995,0.10745001,0.08513334,0.06508333,0.044316664,0.07175,0.054750007,0.07413334,0.079399996,0.0,0.36363636363636365,0.5,0.34782608695652173,0.0,0.0
0.09311666,0.09313333,0.093100004,0.08375,0.060083333,0.05335,0.07051667,0.06533333,0.08053333,0.18801667,0.0,0.36363636363636365,0.5,0.391304347826087,0.0,0.0
0.080649994,0.08308333,0.089616664,0.08336667,0.046116665,0.046633333,0.057783335,0.055633333,0.06866667,0.056933332,0.0,0.36363636363636365,0.5,0.43478260869565216,0.0,0.0
0.0756,0.061199997,0.08105,0.0583,0.03376667,0.04346667,0.053650003,0.056416664,0.06476667,0.04966667,0.0,0.36363636363636365,0.5,0.4782608695652174,0.0,0.0
0.07605,0.053499997,0.08476668,0.056700002,0.02965,0.04913333,0.053283334,0.061216667,0.066800006,0.049366668,0.0,0.36363636363636365,0.5,0.5217391304347826,0.0,0.0
0.07793333,0.0535,0.08208334,0.062016666,0.029616667,0.05596667,0.05495,0.07086667,0.06973333,0.050783336,0.0,0.36363636363636365,0.5,0.5652173913043478,0.0,0.0
0.08089999,0.05811667,0.08916667,0.0973,0.030483333,0.059900004,0.05931667,0.080583334,0.07481667,0.054133337,0.0,0.36363636363636365,0.5,0.6086956521739131,0.0,0.0
0.08816668,0.05601667,0.09391666,0.15406667,0.03271667,0.07575,0.071716666,0.09903333,0.09015,0.060033336,0.0,0.36363636363636365,0.5,0.6521739130434783,0.0,0.0
0.09453333,0.050183326,0.10036666,0.16076668,0.033433333,0.10681666,0.12586667,0.12618333,0.10723334,0.06363333,0.0,0.36363636363636365,0.5,0.6956521739130435,0.0,0.0
0.096049994,0.045816664,0.11005,0.16455,0.034116667,0.12761666,0.16201667,0.18101667,0.12421667,0.067033336,0.0,0.36363636363636365,0.5,0.7391304347826086,0.0,0.0
0.09803333,0.043283332,0.11023334,0.1602,0.035350002,0.18435,0.15638335,0.2007,0.17375,0.069416665,0.0,0.36363636363636365,0.5,0.782608695652174,0.0,0.0
0.08536667,0.038916666,0.0971,0.06645,0.033466663,0.09904999,0.070766665,0.10284999,0.17223333,0.05701666,0.0,0.36363636363636365,0.5,0.8260869565217391,0.0,0.0
0.07158333,0.0364,0.07891667,0.04103333,0.0254,0.056950003,0.0476,0.07885,0.089666665,0.048566666,0.0,0.36363636363636365,0.5,0.8695652173913043,0.0,0.0
0.0549,0.031533334,0.0644,0.0368,0.0198,0.04436667,0.036916666,0.06595,0.065400004,0.04075,0.0,0.36363636363636365,0.5,0.9130434782608695,0.0,0.0
0.049033333,0.02915,0.05541667,0.035683334,0.01705,0.039116666,0.031149998,0.059866667,0.058,0.035916667,0.0,0.36363636363636365,0.5,0.9565217391304348,0.0,0.0
0.04368333,0.025966667,0.04905,0.031483334,0.016383333,0.03468333,0.026933333,0.056766663,0.054816663,0.032250002,0.0,0.36363636363636365,0.5,1.0,0.0,0.0
0.031116666,0.016316667,0.03755,0.0208,0.010766666,0.02275,0.018066667,0.0425,0.040566668,0.022033334,0.0,0.36363636363636365,0.5333333333333333,0.0,0.0,0.0
0.0166,0.010183333,0.023116669,0.011366666,0.011183334,0.031066665,0.011866667,0.0303,0.07286667,0.01415,0.0,0.36363636363636365,0.5333333333333333,0.043478260869565216,0.0,0.0
0.0136,0.0077666664,0.016966667,0.007916666,0.00995,0.016333334,0.008533333,0.023433333,0.015649999,0.010000001,0.0,0.36363636363636365,0.5333333333333333,0.08695652173913043,0.0,0.0
0.011466666,0.0065166666,0.014683333,0.006433333,0.0076666665,0.011849999,0.0071166665,0.018783335,0.0101666665,0.007516667,0.0,0.36363636363636365,0.5333333333333333,0.13043478260869565,0.0,0.0
0.0108,0.0066500003,0.012800001,0.0039333333,0.0053499998,0.0097,0.00595,0.011183334,0.006216667,0.004583333,0.0,0.36363636363636365,0.5333333333333333,0.17391304347826086,0.0,0.0
0.015116666,0.011933333,0.01445,0.008316667,0.007933333,0.008700001,0.005666667,0.008683334,0.006333333,0.00625,0.0,0.36363636363636365,0.5333333333333333,0.21739130434782608,0.0,0.0
0.020700002,0.0216,0.024733335,0.013566666,0.0116,0.014816667,0.009283333,0.009433334,0.0101333335,0.012083334,0.0,0.36363636363636365,0.5333333333333333,0.2608695652173913,0.0,0.0
0.028266668,0.027949998,0.031299997,0.021899998,0.016516667,0.015766667,0.014916667,0.01565,0.020066667,0.019666666,0.0,0.36363636363636365,0.5333333333333333,0.30434782608695654,0.0,0.0
0.0376,0.032816667,0.047633335,0.033633336,0.019199999,0.026800001,0.024449999,0.027633334,0.0334,0.026583334,0.0,0.36363636363636365,0.5333333333333333,0.34782608695652173,0.0,0.0
0.04735,0.04506667,0.061999995,0.042233333,0.023400001,0.033916663,0.034399997,0.040116664,0.049966663,0.04075,0.0,0.36363636363636365,0.5333333333333333,0.391304347826087,0.0,0.0
0.051133335,0.050516665,0.07221667,0.057016667,0.025749998,0.04865,0.03845,0.053716663,0.0641,0.051283333,0.0,0.36363636363636365,0.5333333333333333,0.43478260869565216,0.0,0.0
0.058766667,0.049866665,0.079299994,0.05675,0.025283335,0.050599996,0.04146667,0.0552,0.07876667,0.052750003,0.0,0.36363636363636365,0.5333333333333333,0.4782608695652174,0.0,0.0
0.06266667,0.04886667,0.07705,0.058816668,0.022633335,0.053633332,0.041383334,0.063766666,0.085933335,0.05458333,0.0,0.36363636363636365,0.5333333333333333,0.5217391304347826,0.0,0.0
0.061833337,0.046866667,0.12955,0.078833334,0.022166668,0.055466667,0.040850002,0.06688333,0.0886,0.05978334,0.0,0.36363636363636365,0.5333333333333333,0.5652173913043478,0.0,0.0
0.060916666,0.048083335,0.08968333,0.16418333,0.02491667,0.0606,0.03776667,0.06865,0.091850005,0.060733333,0.0,0.36363636363636365,0.5333333333333333,0.6086956521739131,0.0,0.0
0.059633333,0.046666667,0.08973334,0.18531667,0.025966667,0.06250001,0.040599998,0.07643333,0.108116664,0.056866672,0.0,0.36363636363636365,0.5333333333333333,0.6521739130434783,0.0,0.0
0.060666665,0.045683336,0.084699996,0.18285,0.027333334,0.0663,0.04131667,0.07596667,0.19945002,0.054416668,0.0,0.36363636363636365,0.5333333333333333,0.6956521739130435,0.0,0.0
0.0622,0.04416667,0.08341666,0.19843332,0.025300002,0.06336667,0.041333336,0.08218334,0.0992,0.052016664,0.0,0.36363636363636365,0.5333333333333333,0.7391304347826086,0.0,0.0
0.057166666,0.046550002,0.10285,0.20016666,0.024516666,0.057683334,0.040033337,0.076850004,0.09904999,0.052466664,0.0,0.36363636363636365,0.5333333333333333,0.782608695652174,0.0,0.0
0.054383334,0.04151667,0.09178334,0.20995001,0.028816665,0.052533332,0.035933334,0.07373334,0.09096667,0.045,0.0,0.36363636363636365,0.5333333333333333,0.8260869565217391,0.0,0.0
0.0446,0.036150005,0.06436666,0.18186666,0.020599999,0.044516664,0.027866667,0.06870001,0.066583335,0.04275,0.0,0.36363636363636365,0.5333333333333333,0.8695652173913043,0.0,0.0
0.038983334,0.03201667,0.062866665,0.123966664,0.019416666,0.043216664,0.0251,0.06648333,0.058516666,0.04081667,0.0,0.36363636363636365,0.5333333333333333,0.9130434782608695,0.0,0.0
0.03878333,0.030566668,0.0597,0.043716665,0.022166668,0.047166664,0.025633333,0.063983336,0.06361666,0.04126667,0.0,0.36363636363636365,0.5333333333333333,0.9565217391304348,0.0,0.0
0.0343,0.03045,0.058766667,0.040733334,0.017233333,0.041366667,0.024533333,0.057966664,0.061650004,0.03695,0.0,0.36363636363636365,0.5333333333333333,1.0,0.0,0.0
0.024683336,0.021800002,0.044800002,0.028266668,0.016033335,0.033333335,0.019866668,0.044800002,0.044116665,0.029233335,0.0,0.36363636363636365,0.5666666666666667,0.0,0.0,0.0
0.0154,0.0129166655,0.029099999,0.013016667,0.01085,0.020216668,0.0123999985,0.03438333,0.026183331,0.014200001,0.0,0.36363636363636365,0.5666666666666667,0.043478260869565216,0.0,0.0
0.012233333,0.008433334,0.018450001,0.0077499994,0.008866667,0.019433333,0.0084666675,0.023316666,0.013616666,0.009233334,0.0,0.36363636363636365,0.5666666666666667,0.08695652173913043,0.0,0.0
0.0084833335,0.007066667,0.015066666,0.005216667,0.0071000005,0.011633334,0.00675,0.021966668,0.010083333,0.0077499994,0.0,0.36363636363636365,0.5666666666666667,0.13043478260869565,0.0,0.0
0.00915,0.004433333,0.00985,0.0030833334,0.0058333334,0.009249999,0.00525,0.011033334,0.00675,0.0055,0.0,0.36363636363636365,0.5666666666666667,0.17391304347826086,0.0,0.0
0.009783332,0.0070166667,0.0074833333,0.0048666666,0.0054666665,0.008450001,0.005,0.0063,0.004916667,0.00495,0.0,0.36363636363636365,0.5666666666666667,0.21739130434782608,0.0,0.0
0.015800001,0.014133334,0.009983334,0.00825,0.009716666,0.013483333,0.0059833336,0.0066833333,0.008816667,0.007916666,0.0,0.36363636363636365,0.5666666666666667,0.2608695652173913,0.0,0.0
0.023249999,0.015833333,0.016916668,0.016299998,0.012733333,0.0145,0.010516667,0.011133333,0.021499999,0.014816667,0.0,0.36363636363636365,0.5666666666666667,0.30434782608695654,0.0,0.0
0.023699999,0.018733332,0.026516667,0.019266667,0.01345,0.019466667,0.013866667,0.01855,0.029550001,0.018283334,0.0,0.36363636363636365,0.5666666666666667,0.34782608695652173,0.0,0.0
0.035233334,0.024966666,0.03815,0.024983333,0.019483333,0.026466668,0.01955,0.025316669,0.0317,0.023866666,0.0,0.36363636363636365,0.5666666666666667,0.391304347826087,0.0,0.0
0.0464,0.033316668,0.05036667,0.03725,0.020483332,0.035,0.026416667,0.034516666,0.053216666,0.036266666,0.0,0.36363636363636365,0.5666666666666667,0.43478260869565216,0.0,0.0
0.059666667,0.04155,0.068799995,0.049416665,0.021133333,0.044516664,0.030883335,0.047633335,0.061283335,0.044116665,0.0,0.36363636363636365,0.5666666666666667,0.4782608695652174,0.0,0.0
0.06403334,0.044333335,0.073016666,0.06983334,0.022166664,0.044216663,0.03683333,0.056616664,0.06983333,0.04685,0.0,0.36363636363636365,0.5666666666666667,0.5217391304347826,0.0,0.0
